,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
259,Anthony Carter,DEN,34,78,53,25,22.9,5.3,2.1,4.9,43.3,0.3,1.1,23.9,0.7,1,73.1,0.5,2.1,2.6,4.7,2,1.2,0.2,1.8,17.6,0,0,0.9
260,Anthony Johnson,ORL,34,80,58,22,18.5,5.3,1.9,4.8,40.4,0.7,1.7,39.1,0.8,1,75.3,0.4,1.5,1.8,2.5,1,0.6,0.1,1.4,12.1,0,0,1.3
261,Gerald Green,DAL,23,38,20,18,9.9,5.2,2.1,4.7,43.9,0.4,1.2,30.4,0.7,0.8,84.4,0.4,1.1,1.4,0.4,0.9,0.3,0.1,1.3,7.9,1,0,-1.7
262,Mardy Collins,LAC,24,48,14,34,18.5,5.2,2.2,5.1,42.5,0.3,0.6,41.9,0.6,1,60.9,0.6,1.6,2.2,2.3,1.2,0.6,0.2,1.7,12.7,1,0,-1.7
263,Juan Dixon,WAS,30,50,10,40,16.3,5.2,2,5.1,39.5,0.5,1.5,33.3,0.7,0.8,87.2,0.2,1.2,1.3,2.4,1.4,0.7,0.1,1.5,11.4,0,0,-2.8
264,Devin Brown,NOH,30,63,38,25,13.8,5.2,1.8,5,35.5,0.4,1.5,28.9,1.2,1.6,78,0.5,1.4,1.9,0.9,0.9,0.5,0.1,1.3,9.7,0,0,0
265,Chris Quinn,MIA,25,66,33,33,14.6,5.1,1.8,4.4,40.8,0.8,2.1,40.9,0.7,0.9,81,0.1,1,1.1,2,0.5,0.4,0,1.2,10.2,0,0,0.1
266,James Singleton,DAL,27,62,39,23,14.3,5.1,1.9,3.6,52.9,0.2,0.6,32.5,1.1,1.3,85.9,1.4,2.6,4,0.3,0.6,0.4,0.5,1.8,12.3,7,0,0.7
267,Pops Mensah-Bonsu,TOR,25,22,10,12,12.8,5,1.8,4.7,37.9,0,0.1,0,1.5,2.2,68.8,2.5,2.6,5.1,0.3,0.9,0.4,0.2,2,12.7,0,0,0.3
268,Javaris Crittenton,WAS,21,63,14,49,18.6,5,2.1,4.5,46,0,0.2,13.3,0.8,1.5,57.6,0.9,1.7,2.6,2.4,1.3,0.6,0.1,1.6,12.7,1,0,-3.4
269,Luke Walton,LAL,29,65,54,11,17.9,5,2.1,4.7,43.6,0.3,0.9,29.8,0.6,0.9,71.9,0.8,1.9,2.8,2.7,1.1,0.5,0.2,1.6,13.3,0,0,3.4
270,Renaldo Balkman,DEN,24,53,38,15,14.7,5,2.1,3.7,55.8,0,0.1,28.6,0.8,1.2,64.6,1.6,2.2,3.8,0.6,0.7,0.9,0.4,1.8,13.8,2,0,1
271,Will Solomon,SAC,30,53,16,37,13.4,5,2,4.6,42.9,0.5,1.6,32.6,0.5,0.6,73.5,0.2,1,1.2,2.5,1,0.5,0.1,1.3,10.9,1,0,-2.4
272,Chris Douglas-Roberts,NJN,22,44,15,29,13.3,4.9,1.8,4,46,0.1,0.3,25,1.2,1.4,82.3,0.3,0.8,1.1,1.2,0.7,0.3,0.2,0.8,8.6,0,0,0.9
273,Arron Afflalo,DET,23,74,36,38,16.7,4.9,1.8,4.1,43.7,0.6,1.4,40.2,0.8,1,81.7,0.4,1.4,1.8,0.6,0.6,0.4,0.2,1.9,9.1,0,0,-0.6
274,Dontell Jefferson,CHA,25,6,1,5,14,4.8,1.8,3.7,50,0.2,0.3,50,1,1.5,66.7,0.2,1.8,2,1.5,1,0.7,0.2,1.5,11,0,0,-3.3
275,Tony Battie,ORL,33,77,55,22,15.6,4.8,2.1,4.2,48.9,0,0.1,22.2,0.7,1.1,65.9,1.2,2.4,3.6,0.4,0.6,0.3,0.3,1.5,11.2,0,0,1.2
276,Hilton Armstrong,NOH,24,70,40,30,15.6,4.8,2,3.5,56.1,0,0,0,0.9,1.4,63.3,1.2,1.6,2.8,0.4,1.1,0.4,0.6,2.6,10.7,1,0,-1.1
277,Joe Alexander,MIL,22,59,23,36,12.1,4.7,1.7,4.2,41.6,0.3,0.8,34.8,1,1.4,69.9,0.7,1.2,1.9,0.7,0.9,0.3,0.5,1.8,9.5,0,0,-0.5
278,Kosta Koufos,UTA,20,48,27,21,11.8,4.7,2,3.9,50.8,0,0,0,0.8,1.1,70.6,1,1.8,2.9,0.4,0.5,0.3,0.6,1.5,10.9,0,0,-0.3
279,Luther Head,MIA,26,32,17,15,15.5,4.7,1.7,4.5,38.2,0.6,1.7,37,0.6,0.8,79.2,0.2,1.4,1.6,1.8,0.8,0.5,0.1,1.2,10.3,0,0,-2
280,Sasha Pavlovic,CLE,25,66,52,14,16,4.6,1.8,4.2,42.2,0.7,1.8,41,0.4,0.8,46.3,0.5,1.5,1.9,1.1,0.7,0.3,0.2,1.8,9.6,0,0,1.2
281,Alando Tucker,PHX,25,30,15,15,9.4,4.6,1.7,4,43,0.3,0.8,34.8,0.9,1.1,78.8,0.6,0.4,1,0.4,0.5,0.2,0,0.5,6.6,0,0,0.6
282,Dominic McGuire,WAS,23,79,18,61,26.2,4.5,1.8,4.1,43.2,0,0.1,50,0.9,1.3,72.5,1.4,4,5.4,2.5,1.2,0.8,0.9,1.9,18.8,4,0,-4.6
283,Joe Crawford,NYK,23,2,1,1,11.4,4.5,1.5,5,30,0.5,2,25,1,1,100,0.5,1.5,2,0.5,0,0.5,0,1,9.2,0,0,3.5
284,Goran Dragic,PHX,23,55,31,24,13.2,4.5,1.6,4.1,39.3,0.4,1,37,0.9,1.2,76.9,0.6,1.3,1.9,2,1.3,0.5,0.1,1.6,10.2,0,0,-0.3
285,Sergio Rodriguez,POR,23,80,52,28,15.3,4.5,1.6,4.1,39.2,0.5,1.4,32.5,0.8,1,79.2,0.5,1.1,1.6,3.6,1.5,0.7,0,1.7,12.4,0,0,0.1
286,Morris Peterson,NOH,31,43,25,18,12,4.4,1.7,4.3,39.9,0.8,2,38.8,0.3,0.4,63.2,0.3,1.7,2,0.4,0.3,0.3,0,1.2,8.2,0,0,0
287,Matt Harpring,UTA,33,63,36,27,11,4.4,1.8,3.8,46.1,0,0,0,0.9,1.1,76.4,0.7,1.2,2,0.4,0.5,0.5,0.1,1.6,8.8,0,0,0.7
288,Julian Wright,NOH,22,54,30,24,14.3,4.4,2,4.3,46.6,0,0.4,9.5,0.3,0.6,56.7,0.9,2,2.8,0.8,0.8,0.6,0.4,0.9,11.2,1,0,0.1
289,Kurt Thomas,SAS,36,79,52,27,17.8,4.3,1.9,3.8,50.3,0,0,0,0.5,0.6,82.2,1.7,3.4,5.1,0.8,0.5,0.4,0.7,2.2,14.7,2,0,1.4
290,Desmon Farmer,SAS,27,3,0,3,18,4.3,1.3,4.7,28.6,1,4,25,0.7,0.7,100,0,2,2,0.7,1.3,0,0,2,6.4,0,0,2.3
291,Ime Udoka,SAS,31,67,42,25,15.5,4.3,1.6,4.3,38.3,0.6,1.9,32.8,0.4,0.7,60.9,0.4,2.4,2.8,0.8,0.6,0.5,0.2,1.3,10.5,0,0,1.7
292,DeAndre Jordan,LAC,20,53,11,42,14.6,4.3,1.8,2.8,63.3,0,0,0,0.8,2.1,38.5,1.4,3.1,4.5,0.2,0.8,0.2,1.1,1.8,13.2,3,0,-4.6
292,Jerryd Bayless,POR,20,53,34,19,12.4,4.3,1.3,3.6,36.5,0.1,0.5,25.9,1.6,1.9,80.6,0.2,0.9,1.1,1.5,1.1,0.3,0,1.5,7.8,0,0,-0.5
294,Quincy Douby,TOR,25,27,5,22,11.1,4.3,1.6,4.1,38.2,0.5,1.7,30.4,0.6,0.7,89.5,0.2,1,1.2,0.9,0.5,0.2,0.2,1,7.7,0,0,-1.1
295,James Jones,MIA,28,40,20,20,15.7,4.2,1.4,3.7,36.9,0.8,2.4,34.4,0.7,0.8,83.9,0.3,1.3,1.6,0.5,0.3,0.3,0.4,1.5,8.5,0,0,1
296,Lou Amundson,PHX,26,76,41,35,13.7,4.2,1.8,3.3,53.6,0,0,0,0.7,1.6,44.2,1.7,1.9,3.6,0.4,0.7,0.4,0.9,2,12.1,1,0,0.2
297,Shannon Brown,LAL,23,48,25,23,9.9,4.2,1.6,3.4,47.3,0.3,0.8,37.8,0.7,0.8,82.1,0.2,0.7,0.9,0.8,0.8,0.5,0.1,0.9,7.5,0,0,-0.7
298,Jerry Stackhouse,DAL,34,10,3,7,16.2,4.2,1.6,6,26.7,0.3,1.9,15.8,0.7,0.7,100,0.5,1.2,1.7,1.2,0.9,0.4,0.1,0.6,8.6,0,0,-7.6
299,Brian Skinner,LAC,33,51,8,43,16.5,4.2,1.8,4,44.9,0,0,0,0.6,0.9,63.8,1.4,2.6,4,0.5,0.8,0.3,1,1.8,13,3,0,-5.5
300,Kwame Brown,DET,27,58,29,29,17.2,4.2,1.6,2.9,53.3,0,0,0,1.1,2.1,51.6,1.6,3.4,5,0.6,0.9,0.4,0.4,2.4,12.6,2,0,-0.2
301,Roko Ukic,TOR,24,72,31,41,12.4,4.2,1.7,4.5,38,0.2,0.9,17.7,0.6,0.8,73.3,0.4,0.7,1,2.1,0.8,0.4,0,1.1,9.1,0,0,-1.3
302,Channing Frye,POR,26,63,40,23,11.8,4.2,1.8,4.2,42.3,0.2,0.5,33.3,0.4,0.6,72.2,0.7,1.6,2.2,0.4,0.5,0.3,0.3,1.7,8.5,0,0,-1.9
303,Josh Powell,LAL,26,60,49,11,11.7,4.2,1.8,4,44.4,0,0,0,0.6,0.8,76,1.2,1.8,2.9,0.5,0.9,0.2,0.3,1.6,8.8,0,0,-2.8
304,Josh Boone,NJN,24,62,21,41,16,4.2,1.8,3.5,52.8,0,0,0,0.5,1.4,37.6,1.7,2.5,4.2,0.5,0.5,0.4,0.8,1.7,12.8,2,0,-0.7
305,Tyronn Lue,ORL,32,44,21,23,11.8,4.2,1.6,3.7,43.8,0.6,1.4,43.5,0.3,0.4,73.7,0.1,0.9,1,1.4,0.5,0.2,0,1.2,7.5,0,0,-0.4
306,Shelden Williams,MIN,25,45,9,36,11.4,4.1,1.6,3.5,44.6,0,0,0,1,1.4,73,1.1,2.3,3.4,0.3,0.8,0.5,0.4,1.4,10.5,2,0,-0.3
307,Juwan Howard,CHA,36,42,19,23,11.2,4.1,1.8,3.5,51,0,0,0,0.5,0.8,67.6,0.7,1.1,1.8,0.6,0.6,0.2,0.1,1.7,7.5,0,0,-2.2
308,Anthony Roberson,CHI,26,29,11,18,9.5,4.1,1.5,4.1,36.7,0.9,2.8,32.1,0.2,0.2,100,0.2,0.6,0.8,0.7,0.3,0.3,0,0.6,6.9,0,0,-1.9
308,Ike Diogu,SAC,25,29,15,14,7.4,4.1,1.3,2.6,52.7,0,0.1,50,1.4,1.8,75.5,0.9,1,1.9,0.1,0.4,0.1,0.1,0.8,6.8,2,0,-3.2
310,DeMarcus Nelson,GSW,23,13,3,10,13.1,4.1,1.8,4.2,44.4,0,0.2,0,0.4,1.1,35.7,0.5,1.4,1.8,1,1.2,0.7,0.2,1.8,9.2,0,0,-3
311,Antonio Daniels,NOH,34,74,40,34,13.8,4.1,1.3,3.2,41.9,0.3,0.8,36.7,1.1,1.4,80,0.1,1,1,2.4,0.8,0.4,0,0.7,9.1,0,0,-2.9
312,Dan Gadzuric,MIL,31,67,25,42,14,4,1.7,3.6,48,0,0,0,0.6,1,54.4,1.4,2.4,3.8,0.6,0.6,0.5,0.6,2.4,12.2,4,0,-0.8
313,Kevin Ollie,MIN,36,50,10,40,17,4,1.2,3,40.7,0,0,0,1.6,1.9,83.3,0.3,1.2,1.5,2.3,0.7,0.4,0.1,1.6,10.1,0,0,-2.5
314,Adam Morrison,LAL,24,52,23,29,13.7,4,1.5,4.3,35.9,0.6,1.8,33.3,0.3,0.4,73.9,0.3,1.2,1.5,0.8,0.6,0.2,0.1,1.5,7.2,0,0,-2.1
315,Ronnie Price,UTA,26,52,32,20,14.2,4,1.5,3.9,37.9,0.4,1.2,31.1,0.7,0.9,75.6,0.2,1.1,1.3,2.1,1.2,0.8,0.1,1.4,10.1,0,0,-0.8
316,Paul Davis,LAC,24,27,7,20,11.8,4,1.5,3.6,40.8,0,0,0,1,1.3,79.4,1,1.4,2.5,0.4,0.5,0.4,0.1,1.6,8.6,0,0,-1.4
317,JJ Hickson,CLE,20,62,49,13,11.4,4,1.6,3.1,51.5,0,0,0,0.7,1.1,67.2,0.8,1.8,2.7,0.1,0.7,0.2,0.5,1.3,8.8,0,0,-1.7
318,Mark Blount,MIA,33,20,8,12,10.4,4,1.5,3.9,38.5,0.6,1.4,40.7,0.4,0.7,61.5,0.5,1.6,2.1,0.2,0.7,0.1,0.4,0.9,7.2,0,0,0.4
319,Mikki Moore,BOS,33,70,26,44,17.2,3.9,1.6,2.9,55.3,0,0,0,0.7,0.9,78.7,1.1,2.6,3.7,0.8,0.7,0.2,0.3,3,10.4,1,0,-1.7
320,Kris Humphries,TOR,24,29,11,18,9.1,3.9,1.3,3.1,42.2,0,0,0,1.3,1.7,79.2,0.8,1.6,2.4,0.3,0.3,0.3,0.2,1.1,8.5,0,0,0
321,Rob Kurz,GSW,24,40,10,30,11,3.9,1.3,3.3,38.9,0.4,1,39.5,1,1.3,80,0.8,1.2,2,0.5,0.4,0.4,0.5,2,9.2,0,0,-2.9
322,Quinton Ross,MEM,28,68,20,48,17.1,3.9,1.5,3.8,38.2,0.5,1.3,37.5,0.5,0.6,81,0.4,1.4,1.9,0.7,0.5,0.5,0.2,1.7,8.7,0,0,-1
323,Sean May,CHA,25,24,8,16,12.5,3.9,1.6,4.1,39.8,0,0,100,0.6,0.8,70,0.8,2,2.9,0.4,1.1,0.2,0.2,1.3,8,1,0,-3.8
324,Stephon Marbury,BOS,32,23,16,7,18,3.8,1.7,4.8,34.2,0.3,1.1,24,0.3,0.6,46.2,0.1,1.1,1.2,3.3,1.6,0.4,0.1,1.5,10.3,0,0,-1.2
325,Donte Greene,SAC,21,55,11,44,13.2,3.8,1.4,4.3,32.6,0.5,1.8,26,0.5,0.6,85.3,0.3,1.2,1.6,0.5,0.7,0.3,0.3,1.2,7.5,0,0,-3
326,Walter Herrmann,DET,30,59,28,31,10.7,3.8,1.4,3.5,39.6,0.7,2,34.2,0.3,0.4,76,0.5,1.3,1.8,0.4,0.3,0.1,0.1,0.7,6.8,0,0,0.4
327,Marcin Gortat,ORL,25,63,46,17,12.6,3.8,1.7,3,56.7,0,0,100,0.4,0.7,57.8,1.5,3,4.5,0.2,0.4,0.3,0.8,1.8,12.6,4,0,-0.9
328,Donyell Marshall,PHI,36,25,12,13,7.6,3.8,1.3,2.9,45.2,1,2.2,45.5,0.1,0.2,50,0.2,1.4,1.6,0.6,0.2,0.2,0.2,1,7.4,0,0,1.6
329,Travis Diener,IND,27,55,25,30,13.1,3.7,1.3,3.3,41.3,0.8,2.1,39,0.2,0.3,80,0.1,1.5,1.6,2.2,0.4,0.5,0.1,0.8,10.3,0,0,-0.1
330,Brent Barry,HOU,37,56,34,22,15.3,3.7,1.3,3.1,40.7,0.9,2.3,37.4,0.3,0.4,95,0.3,1.4,1.7,1.4,0.9,0.4,0.1,0.8,8.4,0,0,0.3
331,Morris Almond,UTA,24,25,16,9,10.2,3.7,1.3,3.2,40.7,0.2,0.7,29.4,0.8,1,80.8,0.4,1.1,1.4,0.3,0.6,0.2,0.2,1.2,6.1,0,0,-1.6
332,Trenton Hassell,NJN,30,53,17,36,20.7,3.7,1.6,3.6,45,0,0.2,25,0.4,0.5,80,0.9,1.8,2.8,1,0.6,0.4,0.3,1.7,9.9,0,0,-3.8
333,Oleksiy Pecherov,WAS,23,32,3,29,8.7,3.6,1.2,3.2,38.6,0.4,1.3,32.6,0.8,0.9,82.8,1.1,1.3,2.4,0.1,0.3,0.2,0.1,1.1,7.1,0,0,-2
334,Darius Miles,MEM,27,34,7,27,8.8,3.5,1.4,2.9,48.5,0,0.2,16.7,0.7,0.9,74.2,0.6,1.1,1.7,0.5,0.6,0.3,0.6,0.9,8.4,0,0,-2.1
335,Amir Johnson,DET,22,62,27,35,14.7,3.5,1.6,2.6,59.5,0,0,0,0.4,0.6,65.7,1.6,2.1,3.7,0.3,0.5,0.3,1,2.8,11.8,2,0,1.1
335,Aaron Gray,CHI,24,56,26,30,12.8,3.5,1.4,3,48.5,0,0,0,0.6,1.1,57.6,1.5,2.4,3.9,0.8,0.7,0.3,0.3,2.4,10.4,1,0,-1
337,Brian Scalabrine,BOS,31,39,31,8,12.9,3.5,1.2,2.9,42.1,0.6,1.6,39.3,0.4,0.5,88.9,0.2,1.1,1.3,0.5,0.3,0.2,0.3,1.9,6.7,0,0,2.7
338,Malik Rose,OKC,34,38,15,23,12.4,3.4,1.2,3.4,34.4,0,0.2,0,1.1,1.3,78.4,0.4,2.1,2.5,0.9,0.9,0.3,0.1,1.9,8,0,0,-0.3
339,Devean George,DAL,31,43,27,16,16.5,3.4,1.3,3.3,38,0.5,1.8,28.9,0.4,0.5,77.3,0.6,1.2,1.8,0.3,0.4,0.5,0.3,1.3,8.1,0,0,-2.2
340,Francisco Elson,MIL,33,59,22,37,16.6,3.4,1.4,2.9,49.1,0,0.1,25,0.6,0.7,84.6,1.7,2.2,3.9,0.5,0.8,0.6,0.6,2.4,11.7,1,0,-1.1
341,Yakhouba Diawara,MIA,26,63,32,31,13.5,3.4,1.2,3.4,35,0.8,2.6,31.3,0.2,0.3,52.6,0.4,0.9,1.3,0.4,0.3,0.2,0.1,1.2,6.2,0,0,-0.8
342,Mouhamed Sene,NYK,23,6,1,5,4.7,3.3,1,1.5,66.7,0,0,0,1.3,1.7,80,0.8,1.5,2.3,0,0.7,0.2,0.5,0.3,7.5,0,0,0.8
342,Malik Hairston,SAS,22,15,10,5,10.3,3.3,1.6,3.3,49,0,0.1,0,0.1,0.5,28.6,0.7,1.1,1.9,0.9,0.8,0.4,0.5,1.3,8.7,0,0,0.1
344,Reggie Evans,PHI,29,79,39,40,14.4,3.3,1,2.3,44.4,0,0,0,1.3,2.2,59.4,1.7,2.9,4.6,0.3,0.9,0.5,0.1,2,10.3,0,0,-0.9
345,Robert Swift,OKC,23,26,6,20,13.2,3.3,1.4,2.7,52.1,0,0,0,0.5,0.6,75,0.8,2.6,3.4,0.3,0.3,0.2,0.7,1.9,10.2,0,0,-1.9
346,Johan Petro,DEN,23,49,20,29,11.4,3.3,1.5,3.6,41.5,0,0,0,0.3,0.6,55.2,0.9,2.4,3.2,0.3,0.6,0.4,0.3,2.2,9.2,0,0,-3.7
347,Stromile Swift,PHX,29,19,10,9,9.7,3.3,1.3,2.9,42.9,0.1,0.1,100,0.7,1.4,50,0.8,1.6,2.4,0.2,0.8,0.2,0.4,2.1,7.5,1,0,-0.5
348,Sean Marks,NOH,33,60,36,24,14,3.2,1.3,2.8,48.5,0,0.2,20,0.5,0.7,68.2,1,2.1,3.1,0.2,0.6,0.1,0.6,2,8.7,0,0,-0.8
349,Malik Allen,MIL,31,49,18,31,11.8,3.2,1.5,3.5,42.9,0,0,0,0.2,0.4,47.6,0.7,1.4,2.1,0.7,0.4,0.1,0.2,1.8,7.5,0,0,-0.2
350,Ryan Hollins,DAL,24,45,25,20,9.9,3.2,1.1,2.1,53.2,0,0,0,1,1.6,59.7,1,1.1,2.2,0.2,0.5,0.2,0.7,1.7,8.1,0,0,0.5
351,Robin Lopez,PHX,21,60,32,28,10.2,3.2,1.2,2.3,51.8,0,0,0,0.8,1.1,69.1,0.9,1.1,2,0.1,0.5,0.2,0.7,1.6,7.8,0,0,-1
352,Melvin Ely,NOH,31,31,16,15,12,3.1,1.2,3.1,38.9,0,0,0,0.7,1.2,63.9,1,1.1,2.1,0.6,0.7,0.1,0.3,1.9,6.8,0,0,-0.9
353,Jeremy Richardson,ORL,25,12,9,3,7.7,3.1,1.2,4.1,28.6,0.5,1.4,35.3,0.3,0.5,50,0.1,1.1,1.2,0.3,0.3,0,0,0.5,4.6,0,0,-3.3
354,Etan Thomas,WAS,31,26,4,22,11.8,3.1,1.2,2.5,48.5,0,0,0,0.6,0.9,69.6,1,1.6,2.5,0.2,0.7,0.1,0.7,1.3,8.2,0,0,-3.9
355,Henry Walker,BOS,21,29,23,6,7.4,3,1.2,2,62.1,0,0,0,0.6,0.8,69.6,0.3,0.7,1,0.4,0.6,0.2,0.1,1.8,5.1,0,0,-2.1
356,Jerome James,NYK,33,2,1,1,4.9,3,1.5,4,37.5,0,0,0,0,0,0,0.5,1,1.5,0,0.5,0.5,0.5,1,7.3,0,0,0
356,Courtney Sims,NYK,25,2,0,2,6.6,3,1.5,3,50,0,0,0,0,0,0,1,1,2,0,0.5,0,0,0.5,4.9,0,0,0.5
356,Jermareo Davidson,GSW,24,14,4,10,7.9,3,1.2,2.5,48.6,0,0,0,0.6,1.2,47.1,0.7,1.7,2.4,0.1,0.4,0.1,0.2,0.9,6.7,1,0,-1.3
356,Dorell Wright,MIA,23,6,4,2,12.2,3,1.3,3.3,40,0,0,0,0.3,1,33.3,0.3,3,3.3,0.3,1,0.3,0,1.3,7.5,0,0,-3.2
360,Solomon Jones,ATL,24,63,34,29,10.7,3,1.1,1.8,60.4,0,0,50,0.8,1.2,71.6,0.8,1.4,2.3,0.2,0.4,0.1,0.5,2,7.6,0,0,-1.1
361,Matt Carroll,DAL,28,55,24,31,11.2,3,1.2,3.1,38,0.2,1,24.5,0.4,0.5,84,0.1,1.1,1.3,0.5,0.6,0.4,0.1,1.2,6.1,0,0,-2.3
362,Royal Ivey,PHI,27,71,34,37,12.1,3,1,2.9,33.2,0.5,1.6,34.2,0.5,0.6,79.1,0.3,0.8,1.1,0.6,0.3,0.5,0.1,1.1,6.7,0,0,-2.6
363,Chucky Atkins,OKC,34,33,17,16,12.5,3,1,3.4,30.1,0.5,1.7,26.3,0.5,0.5,93.8,0.2,0.6,0.7,1.8,0.7,0.3,0.1,0.8,6.9,0,0,-1.9
364,Brian Cardinal,MIN,32,64,21,43,14.2,3,1,2.6,38.5,0.5,1.4,32.6,0.5,0.5,85.7,0.6,1.6,2.2,1.2,0.8,0.6,0.2,2.1,9,0,0,0.2
365,Ben Wallace,CLE,34,56,45,11,23.5,2.9,1.2,2.8,44.5,0,0,0,0.5,1.1,42.2,2.4,4,6.5,0.8,0.6,0.9,1.3,1.5,17.9,0,0,7.7
366,Acie Law,ATL,24,55,33,22,10.2,2.9,0.9,2.5,37.4,0.2,0.5,31,0.9,1.1,81.7,0.1,0.9,1.1,1.6,0.5,0.2,0.1,0.8,6.8,0,0,0
367,Eduardo Najera,NJN,32,27,9,18,11.8,2.9,1.2,2.7,44.6,0.2,0.9,20,0.3,0.8,36.4,0.6,1.9,2.5,0.7,0.7,0.4,0.1,1.9,7.8,0,0,-3.4
368,Jamaal Magloire,MIA,31,55,28,27,12.9,2.9,1.2,2.4,49.6,0,0,0,0.5,1.1,48.3,1.5,2.5,4,0.4,0.6,0.2,0.5,2.2,9.7,1,0,0.6
369,Alex Acker,LAC,26,25,4,21,8,2.9,1.2,3,39.5,0.3,0.8,35,0.2,0.4,50,0.3,0.6,1,0.5,0.3,0.2,0.2,0.4,5.6,0,0,0
370,Austin Croshere,SAS,34,14,7,7,7.1,2.9,1,2.8,35.9,0.4,1.1,33.3,0.5,0.9,58.3,0.8,1.6,2.4,0.6,0.4,0.1,0.1,0.4,6.7,0,0,-2.1
371,Shawne Williams,DAL,23,15,10,5,11.3,2.8,1.1,3.7,28.6,0.1,1.1,5.9,0.6,0.7,81.8,1.3,1.8,3.1,0.1,0.3,0.1,0.6,1.3,8.5,0,0,0.9
372,Anthony Tolliver,SAS,24,19,14,5,11,2.7,1,3.4,29.2,0.5,2.2,22,0.3,0.5,50,0.6,1.5,2.2,0.9,0.4,0.3,0.1,0.8,7.2,0,0,0.3
373,Bruce Bowen,SAS,38,80,54,26,18.8,2.7,1,2.3,42.2,0.5,1.2,42.9,0.2,0.3,53.8,0.2,1.6,1.8,0.5,0.3,0.5,0.2,1.5,7.1,0,0,-0.4
374,Nazr Mohammed,CHA,31,39,15,24,8.7,2.7,1.1,2.6,40.6,0,0,0,0.6,1,55,0.9,1.1,2,0.2,0.6,0.1,0.4,1.6,6.4,0,0,-1.2
374,Blake Ahearn,SAS,25,3,2,1,6.3,2.7,0.7,2,33.3,0.7,1.3,50,0.7,0.7,100,0,0.3,0.3,0.7,0.3,0.3,0,1,4.7,0,0,2.7
376,DJ Mbenga,LAL,28,23,17,6,7.9,2.7,1.2,2.5,47.4,0,0,0,0.3,0.3,87.5,0.4,1,1.3,0.4,0.6,0.4,1,1.4,8.7,0,0,0
377,Fabricio Oberto,SAS,34,54,37,17,12.5,2.6,1.1,1.9,58.7,0,0,0,0.4,0.6,57.1,1.2,1.4,2.6,1.1,0.7,0.1,0.2,1.8,7.7,0,0,-0.9
378,Lindsey Hunter,CHI,38,28,14,14,9.5,2.6,1,2.9,32.9,0.6,1.7,33.3,0.1,0.2,60,0.1,0.4,0.4,1.3,0.7,0.7,0,1,6.7,0,0,-1.8
379,Cartier Martin,CHA,24,33,15,18,8,2.6,0.8,2.3,36.4,0.3,1,30.3,0.6,0.8,80,0.2,0.8,1,0.4,0.3,0.2,0.1,1,5.2,0,0,0.7
380,Patrick O'Bryant,TOR,23,39,27,12,6.5,2.6,1.2,2.2,53.6,0,0.1,0,0.3,0.5,55,0.3,1.4,1.7,0.3,0.6,0.2,0.5,1.6,6.4,0,0,0.2
381,Marko Jaric,MEM,30,53,14,39,11.4,2.6,0.9,2.7,33.1,0.2,0.5,39.3,0.5,0.8,70.7,0.4,0.8,1.2,1.4,0.9,0.5,0.2,1.2,7.5,0,0,1.2
382,Marcus Banks,TOR,27,22,8,14,9.4,2.5,1,2.6,36.8,0.1,0.9,15.8,0.5,0.8,61.1,0,0.8,0.8,1.3,0.6,0.5,0.1,1.2,6.6,0,0,-4
383,Hamed Haddadi,MEM,24,19,8,11,6.3,2.5,0.8,1.6,48.4,0,0,0,0.9,1.6,60,0.8,1.6,2.5,0.4,0.5,0.1,0.6,1.1,7.7,0,0,2.6
384,Speedy Claxton,ATL,31,2,1,1,7.5,2.5,1,3.5,28.6,0,0,0,0.5,1,50,0,0,0,1.5,0,0,0,0.5,4.8,0,0,-2.5
385,Maceo Baston,IND,33,27,13,14,8,2.5,0.9,1.7,54.3,0,0,0,0.6,1,63,0.8,1.1,1.9,0.3,0.4,0.2,0.4,1.4,6.5,0,0,-0.9
386,Brian Cook,HOU,28,30,24,6,5.7,2.5,0.9,2.5,36.8,0.4,1,43.3,0.2,0.2,83.3,0.2,0.8,1.1,0.2,0.4,0.1,0.1,0.9,4.2,0,0,-1.5
387,Greg Buckner,MEM,32,63,20,43,13.9,2.5,1,2.5,38.4,0.2,0.8,25.5,0.3,0.4,80,0.5,1.6,2.1,0.9,0.6,0.5,0.1,1.7,7.5,0,0,-0.8
388,Brevin Knight,UTA,33,74,43,31,12.7,2.4,0.9,2.6,34.9,0,0.1,0,0.6,0.9,75,0.2,1,1.2,2.6,0.9,0.9,0.1,1.3,9.7,0,0,1.1
388,Sean Singletary,CHA,23,37,19,18,8.2,2.4,0.8,2.3,36.5,0.3,0.7,40,0.5,0.6,85.7,0.3,0.7,0.9,0.8,0.6,0.3,0,1.2,5,0,0,-1.8
390,Sean Williams,NJN,22,33,15,18,11.1,2.4,0.9,2.2,41.7,0,0,0,0.6,1,62.5,1,1.4,2.4,0.4,0.6,0.2,0.9,2.2,8.6,0,0,-0.6
390,Josh McRoberts,IND,22,33,17,16,8.5,2.4,1.1,2.5,42.2,0,0.3,0,0.3,0.4,76.9,0.8,1.5,2.2,0.5,0.4,0.4,0.5,1.2,8,1,0,-0.7
