,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
132,Aaron Brooks,PHX,26,59,26,33,21.8,10.7,3.7,9.9,37.5,1.2,4,29.7,2.1,2.4,88.6,0.3,1,1.3,3.9,1.7,0.6,0.1,1.9,18.5,2,0,-2.7
133,Ryan Anderson,ORL,23,64,43,21,22.3,10.6,3.5,8.2,43,2.1,5.3,39.3,1.5,1.8,81.2,2,3.5,5.5,0.8,0.8,0.5,0.6,2.1,20.9,6,0,4.3
134,Rajon Rondo,BOS,25,68,47,21,37.2,10.6,4.7,9.9,47.5,0.1,0.6,23.3,1.1,1.9,56.8,1.3,3.1,4.4,11.2,3.4,2.3,0.2,1.8,36.4,31,3,6.4
135,Jared Dudley,PHX,25,82,40,42,26.1,10.6,3.7,7.7,47.7,1.3,3.1,41.5,2,2.7,74.3,1.4,2.5,3.9,1.3,0.9,1.1,0.2,1.7,20.2,2,0,-0.3
136,Toney Douglas,NYK,25,81,41,40,24.3,10.6,3.9,9.3,41.6,1.8,4.7,37.3,1,1.3,79.4,0.8,2.2,3,3,1.1,1.1,0,2.2,21,3,0,1.4
137,Al Harrington,DEN,31,73,45,28,22.8,10.5,3.8,9.2,41.6,1.6,4.5,35.7,1.2,1.6,73.5,1,3.5,4.5,1.4,1.5,0.5,0.1,2.8,18.6,1,0,1.8
138,Jodie Meeks,PHI,23,74,40,34,27.9,10.5,3.3,7.7,42.5,1.9,4.7,39.7,2.1,2.3,89.4,0.3,2,2.3,1.1,0.8,0.9,0.1,1.3,16.7,0,0,1.2
139,Marco Belinelli,NOH,25,80,44,36,24.5,10.5,3.8,8.6,43.7,1.7,4.1,41.4,1.2,1.6,78.4,0.2,1.7,1.9,1.2,1,0.5,0.1,1.8,15.1,0,0,1.1
140,Marvin Williams,ATL,25,65,34,31,28.7,10.4,3.8,8.3,45.8,0.6,1.7,33.6,2.3,2.7,84.5,1,3.8,4.8,1.4,1,0.5,0.4,1.6,19.9,3,0,-0.6
141,Emeka Okafor,NOH,28,72,43,29,31.8,10.3,4.2,7.3,57.3,0,0,0,2,3.6,56.2,3.2,6.3,9.5,0.6,1.7,0.6,1.8,3.2,27.9,23,0,2
142,Kirk Hinrich,ATL,30,72,24,48,30,10.2,3.9,8.7,44.6,1,2.6,39.9,1.5,1.8,84.1,0.3,2.2,2.5,4,1.7,1,0.2,2.6,21.4,3,0,-5.3
143,Tyrus Thomas,CHA,24,41,18,23,21,10.2,3.8,8.1,47.1,0,0.1,0,2.6,3.3,78.7,1.6,3.9,5.5,0.7,1.6,0.7,1.6,2.8,23.3,4,0,-0.5
144,Marcin Gortat,PHX,27,80,43,37,25.4,10.2,4.2,7.5,56.1,0,0.1,25,1.8,2.4,72.5,1.9,6,7.9,0.9,1,0.5,1.1,2.4,24.7,24,0,0.3
145,Yao Ming,HOU,30,5,1,4,18.1,10.2,3.6,7.4,48.6,0,0,0,3,3.2,93.8,1.4,4,5.4,0.8,1.4,0,1.6,2.6,21.3,0,0,-5.4
146,Tyson Chandler,DAL,28,74,54,20,27.8,10.1,3.6,5.5,65.4,0,0,0,2.9,4,73.2,2.8,6.6,9.4,0.4,1.2,0.5,1.1,3.2,25.5,18,0,4
147,JaVale McGee,WAS,23,79,23,56,27.8,10.1,4.2,7.6,55,0,0,0,1.7,2.9,58.3,2.8,5.2,8,0.5,1.3,0.5,2.4,2.9,28,21,1,-2.9
148,JJ Redick,ORL,27,59,37,22,25.6,10.1,3.3,7.6,44.1,1.5,3.7,39.7,1.9,2.2,87.5,0.1,1.8,1.9,1.7,0.9,0.5,0.1,1.4,15.7,0,0,1.7
149,Kris Humphries,NJN,26,74,23,51,27.8,10,4.1,7.9,52.7,0,0,0,1.7,2.6,66.5,3,7.4,10.4,1.1,1.4,0.4,1.1,2.3,27.4,29,0,-3.3
150,Serge Ibaka,OKC,21,82,55,27,27,9.9,4.1,7.5,54.3,0,0,0,1.7,2.2,75,2.6,5,7.6,0.3,0.9,0.4,2.4,3.3,26.9,12,0,1.7
151,Martell Webster,MIN,24,46,7,39,23.8,9.8,3.3,7.4,44.7,1.2,2.9,41.7,2,2.7,77,0.8,2.4,3.2,1.2,1.3,0.6,0.2,2.2,16.6,0,0,-5.5
152,Jose Calderon,TOR,29,68,18,50,30.9,9.8,3.9,8.8,44,0.8,2.3,36.5,1.3,1.5,85.4,0.4,2.5,3,8.9,2.2,1.2,0.1,2.1,28.5,12,0,-2.5
153,Chase Budinger,HOU,23,78,41,37,22.3,9.8,3.6,8.4,42.5,1.1,3.5,32.5,1.5,1.8,85.5,0.7,2.9,3.6,1.6,0.9,0.5,0.2,1.5,18,0,0,1.8
154,Sasha Vujacic,NJN,27,67,26,41,24.6,9.8,3.6,8.9,40.2,1.4,3.9,37,1.2,1.4,84.4,0.4,2.3,2.8,2,1,0.8,0.1,2,17.7,1,0,-4.1
155,Gary Neal,SAS,26,80,59,21,21.1,9.8,3.6,7.9,45.1,1.6,3.9,41.9,1.1,1.3,80.8,0.3,2.2,2.5,1.2,1,0.3,0.1,1.9,14.7,0,0,1.1
156,Randy Foye,LAC,27,63,28,35,24.6,9.8,3.3,8.4,38.8,1.1,3.4,32.7,2.1,2.4,89.3,0.2,1.4,1.6,2.7,1.5,0.7,0.3,1.9,17.5,0,0,-3.1
157,Landry Fields,NYK,23,82,42,40,31,9.7,3.6,7.3,49.7,1,2.7,39.3,1.4,1.8,76.9,1.3,5.1,6.4,1.9,1.3,1,0.2,1.4,22.4,11,0,0.8
158,Francisco Garcia,SAC,29,58,18,40,23.9,9.7,3.6,8.2,43.6,1.4,3.9,36.2,1.1,1.3,85.5,0.4,1.9,2.3,1.2,0.8,0.9,0.8,2.2,18.6,1,0,-2
159,Gerald Henderson,CHA,23,68,29,39,24.4,9.6,3.8,8.4,45.4,0.1,0.5,19.4,1.9,2.4,78.5,0.7,2.3,3,1.5,0.9,0.7,0.5,1.7,18.2,0,0,-1.5
160,Jordan Farmar,NJN,24,73,23,50,24.6,9.6,3.5,8.9,39.2,1.5,4.2,35.9,1.1,1.4,82,0.3,2,2.4,5,1.9,0.8,0.1,1.8,20.9,8,0,-2.4
161,Amir Johnson,TOR,24,72,20,52,25.7,9.6,3.9,6.9,56.8,0,0,0,1.8,2.2,78.8,2.6,3.8,6.4,1.1,1,0.7,1.2,3.7,23.8,11,0,-1.7
162,Ersan Ilyasova,MIL,24,60,25,35,25.1,9.5,3.7,8.5,43.6,0.6,2,29.8,1.6,1.7,89.4,1.8,4.3,6.1,0.9,1.1,0.9,0.4,2.7,20.9,8,0,1
163,J.J. Barea,DAL,27,81,56,25,20.6,9.5,3.5,8,43.9,0.8,2.3,34.9,1.6,1.9,84.7,0.4,1.6,2,3.9,1.7,0.4,0,1.7,17.2,3,0,1.9
164,Greg Monroe,DET,21,80,30,50,27.8,9.4,3.8,6.9,55.1,0,0,0,1.8,2.9,62.2,3.1,4.4,7.5,1.3,1,1.2,0.6,2.5,24.5,21,0,-1.7
165,Sonny Weems,TOR,24,59,17,42,24,9.2,3.9,8.7,44.4,0.3,1,27.9,1.2,1.6,76.6,0.7,1.9,2.6,1.8,1.5,0.6,0,1.5,15.4,0,0,-5.8
166,Reggie Williams,GSW,24,80,36,44,20.3,9.2,3.4,7.2,46.9,1.3,3,42.3,1.3,1.7,74.6,0.6,2.1,2.7,1.5,0.7,0.4,0,1.6,15.2,0,0,-0.8
167,Travis Outlaw,NJN,26,82,24,58,28.8,9.2,3.3,8.9,37.5,0.9,3.1,30.2,1.6,2.1,77.2,0.7,3.3,4,1,0.9,0.4,0.4,1.8,17.2,0,0,-4.2
168,Shaquille O'Neal,BOS,39,37,28,9,20.3,9.2,3.6,5.4,66.7,0,0,0,2,3.5,55.7,1.3,3.5,4.8,0.7,1.5,0.4,1.1,3.2,19.2,3,0,5.2
169,Jerryd Bayless,TOR,22,71,25,46,21.1,9.2,3.1,7.3,42.2,0.7,2.1,33.6,2.3,2.9,80.6,0.4,2,2.3,3.7,1.8,0.5,0.1,2.1,17.6,2,0,-4.1
170,Darrell Arthur,MEM,23,80,45,35,20.1,9.1,3.9,7.8,49.7,0,0.1,0,1.4,1.7,81.3,1.4,2.8,4.3,0.7,1.1,0.7,0.8,2.9,18.4,2,0,0.5
171,Anderson Varejao,CLE,28,31,8,23,32.1,9.1,3.7,7,52.8,0,0.1,0,1.7,2.6,66.7,3.2,6.5,9.7,1.5,1.3,0.9,1.2,2.8,27.9,7,0,-5.5
172,Brandon Rush,IND,25,67,27,40,26.2,9.1,3.2,7.7,42.1,1.4,3.3,41.7,1.2,1.6,75.5,0.5,2.7,3.2,0.9,1,0.6,0.5,1.6,16.7,0,0,-3.1
173,Wesley Johnson,MIN,23,79,17,62,26.2,9,3.4,8.6,39.7,1.3,3.7,35.6,0.8,1.2,69.6,0.6,2.4,3,1.9,1.2,0.7,0.7,2.1,18.5,0,0,-2.8
174,Tony Allen,MEM,29,72,40,32,20.8,8.9,3.5,6.8,51,0.1,0.3,17.4,1.9,2.5,75.3,1,1.7,2.7,1.4,1.2,1.8,0.6,2.2,20.3,1,0,0.7
175,Jarrett Jack,NOH,27,83,39,44,20.8,8.9,3.1,7.7,40.8,0.4,1.3,30.6,2.2,2.6,85,0.2,1.8,2.1,2.9,1.3,0.7,0.1,1.2,16.6,0,0,-2.1
176,Jason Thompson,SAC,24,75,24,51,23.3,8.8,3.6,7.1,50.7,0,0,0,1.6,2.7,60.5,1.9,4.1,6.1,1.2,1.3,0.4,0.6,2.8,19.4,9,0,-1.8
177,Darko Milicic,MIN,26,69,15,54,24.4,8.8,3.9,8.4,46.9,0,0,0,0.9,1.7,55.7,1.9,3.3,5.2,1.5,2.2,0.8,2,3.3,23.6,5,0,-3.5
178,Willie Green,NOH,29,77,44,33,21.7,8.7,3.5,7.9,44.3,0.7,2,34.8,1,1.3,78,0.3,1.8,2.1,1,0.9,0.5,0.2,1.9,13.7,0,0,-0.8
179,Shannon Brown,LAL,25,82,57,25,19.1,8.7,3.3,7.8,42.5,0.9,2.6,34.9,1.1,1.2,91.1,0.4,1.5,1.9,1.2,0.9,0.8,0.2,1.5,14.9,0,0,1.4
180,Kenyon Martin,DEN,33,48,31,17,25.7,8.6,3.9,7.5,51.1,0,0.2,22.2,0.9,1.5,58.3,1.4,4.8,6.2,2.3,1.2,0.9,0.7,2.8,23.1,3,0,4.3
181,Mike Bibby,MIA,33,80,49,31,28.6,8.6,3.1,7.2,43.1,1.9,4.4,44,0.5,0.8,62.9,0.2,2.2,2.4,3.3,1.3,0.6,0.1,2.2,17.4,0,0,2.3
182,Omri Casspi,SAC,23,71,17,54,24,8.6,3.2,7.7,41.2,1.3,3.5,37.2,1,1.4,67.3,1,3.3,4.3,1,1,0.8,0.2,1.6,17.2,4,0,-1.9
183,Rudy Fernandez,POR,26,78,46,32,23.3,8.6,2.7,7.4,37,1.5,4.6,32.1,1.6,1.9,86.3,0.5,1.7,2.2,2.5,1.1,1.1,0.2,1.7,17.7,0,0,1.2
184,Metta World Peace,LAL,31,82,57,25,29.4,8.5,3.2,8,39.7,1,2.8,35.6,1.1,1.7,67.6,1.2,2,3.3,2.1,1.1,1.5,0.4,2.2,20.4,0,0,5.2
185,Peja Stojakovic,DAL,34,33,25,8,18.7,8.5,3,6.9,44.1,1.7,4.1,41.9,0.7,0.8,92,0.4,1.8,2.3,0.9,0.5,0.4,0.1,0.7,13.4,0,0,3.7
186,Josh Howard,WAS,31,18,3,15,22.7,8.4,3.2,9,35.8,0.4,1.6,24.1,1.6,2.6,61.7,1,3.1,4.1,1.3,1.1,0.7,0.3,1.9,17.3,0,0,-4.9
187,Rodrigue Beaubois,DAL,23,28,19,9,17.7,8.4,3.4,8,42.2,0.9,3,30.1,0.8,1.1,76.7,0.3,1.6,1.9,2.3,1.7,0.7,0.3,2.7,15.4,0,0,-0.6
188,Hakim Warrick,PHX,28,80,39,41,17.7,8.4,2.9,5.6,51.1,0,0.1,9.1,2.7,3.7,72.1,1.1,2.6,3.7,0.9,1,0.4,0.1,1.3,14.6,3,0,-2.3
189,Anthony Parker,CLE,36,72,18,54,29,8.3,3.1,7.7,39.9,1.2,3.2,37.9,1,1.3,77.9,0.5,2.6,3,3,1.1,0.9,0.1,1.5,18.6,0,0,-4.2
190,DeJuan Blair,SAS,22,81,60,21,21.4,8.3,3.6,7.2,50.1,0,0,0,1.1,1.7,65.7,2.7,4.3,7,1,1.4,1.2,0.5,2.6,21.8,17,0,1.6
191,Kyle Korver,CHI,30,82,62,20,20.1,8.3,3,6.8,43.4,1.5,3.5,41.5,0.9,1.1,88.5,0.1,1.7,1.8,1.5,0.7,0.4,0.2,1.9,14,0,0,3.7
192,Courtney Lee,HOU,25,81,43,38,21.3,8.3,3.1,7.1,43.9,0.9,2.1,40.8,1.2,1.5,79.2,0.6,2,2.6,1.2,0.8,0.7,0.2,1.3,15.2,0,0,0.1
193,Nenad Krstic,BOS,27,71,44,27,22.1,8.1,3.3,6.4,51.1,0,0,0,1.6,2.1,77.4,1.7,3,4.7,0.4,0.8,0.4,0.4,2.6,15.7,3,0,0.6
194,Samuel Dalembert,SAC,31,80,22,58,24.2,8.1,3.4,7.1,47.3,0,0,0,1.4,1.9,73,2.7,5.6,8.2,0.8,1.7,0.5,1.5,2.8,23.2,16,0,-3.2
195,Udonis Haslem,MIA,31,13,8,5,26.5,8,3.4,6.6,51.2,0,0,0,1.2,1.5,80,2.2,5.9,8.2,0.5,1.1,0.5,0.2,3,19.7,4,0,4.1
195,Corey Brewer,DAL,25,69,22,47,21.9,8,2.8,7.1,39.5,0.4,1.6,26.8,2,2.8,70.8,0.8,1.7,2.5,1.3,1.3,1.4,0.2,2.3,16.8,0,0,-1.9
197,Tracy McGrady,DET,32,72,25,47,23.4,8,3.2,7.1,44.2,0.4,1.2,34.1,1.3,1.8,69.8,0.7,2.8,3.5,3.5,1.4,0.9,0.5,1.4,20.2,3,0,-1.2
198,Raja Bell,UTA,34,68,34,34,30.8,8,2.8,6.9,40.9,1,2.8,35.2,1.3,1.5,89.2,0.5,2.1,2.6,1.7,0.9,0.8,0.2,2.5,15.8,0,0,-3.1
199,Kwame Brown,CHA,29,66,27,39,26,7.9,2.9,5.7,51.7,0,0,0,2.1,3.5,58.9,2.2,4.6,6.8,0.7,1,0.4,0.6,2.6,19,8,0,-3.6
200,Will Bynum,DET,28,61,23,38,18.4,7.9,3,6.7,44.8,0.3,0.8,32,1.7,2,83.6,0.2,1,1.2,3.2,1.4,0.9,0.1,1.9,15.5,0,0,-2.8
201,Jason Kidd,DAL,38,80,56,24,33.2,7.9,2.7,7.5,36.1,1.7,4.9,34,0.8,1,87,0.4,4,4.4,8.2,2.2,1.7,0.4,1.5,29.3,9,2,2.1
202,Chuck Hayes,HOU,28,74,41,33,28.1,7.9,3.3,6.3,52.7,0,0,0,1.3,1.9,66.2,3,5.1,8.1,2.7,1.2,1.1,0.7,2.7,25.7,11,1,2.8
203,Paul George,IND,21,61,29,32,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1,0.4,2.1,17,0,0,-0.1
204,Samardo Samuels,CLE,22,37,4,33,19,7.8,3,6.5,45.6,0,0.1,0,1.8,3,61.8,2,2.2,4.3,0.5,1.4,0.4,0.5,2.4,14.8,2,0,-3.8
205,Ed Davis,TOR,22,65,16,49,24.6,7.7,3.3,5.7,57.6,0,0,0,1.1,2,55.5,2.6,4.5,7.1,0.6,0.7,0.6,1,2.8,21.3,13,0,-5.3
206,Anthony Randolph,MIN,21,40,11,29,14.7,7.6,3.1,6.6,46.6,0,0.1,25,1.5,2.2,67.4,1.1,2.9,4,0.8,1.3,0.6,0.6,1.6,15.8,5,0,-3.5
207,Shane Battier,MEM,32,82,42,40,29,7.6,2.8,6.2,45,1.2,3.3,38.2,0.8,1.1,68.8,1.1,3.5,4.5,2.3,1,0.8,1,1.9,21,3,0,2.3
208,Goran Dragic,HOU,25,70,37,33,17.6,7.5,2.7,6.3,43.5,0.8,2.2,36.1,1.2,1.9,62.4,0.5,1.5,2,2.9,1.7,0.7,0.1,1.8,15.2,5,1,-3
209,Austin Daye,DET,23,72,26,46,20.1,7.5,2.7,6.5,41,1,2.4,40.1,1.1,1.5,75.9,0.9,2.9,3.8,1.1,0.8,0.5,0.5,2.3,16.1,0,0,-1.8
210,Chris Wilcox,DET,28,57,22,35,17.5,7.4,3.3,5.6,58.1,0,0,0,0.9,1.6,56.2,1.7,3.1,4.8,0.8,0.8,0.5,0.3,2.5,15.9,3,0,-0.1
211,Josh McRoberts,IND,24,72,34,38,22.2,7.4,2.9,5.4,54.7,0.3,0.8,38.3,1.2,1.7,73.9,1.5,3.8,5.3,2.1,1.3,0.7,0.8,2.3,19.9,3,0,0.8
212,Al Thornton,GSW,27,71,21,50,19.5,7.4,2.9,6.1,47.6,0.1,0.4,15.4,1.5,2,77.5,0.8,2.2,3,0.9,0.9,0.5,0.2,2,13.4,0,0,-2.1
213,Chris Douglas-Roberts,MIL,24,44,19,25,20.1,7.3,2.7,6.2,42.9,0.3,1,32.6,1.7,2,83.1,0.2,1.8,2,1.1,0.8,0.7,0.3,1.7,13.5,0,0,-0.6
214,Sam Young,MEM,26,78,44,34,20.2,7.3,3,6.3,47.2,0.2,0.6,34,1.1,1.5,76.7,0.5,1.9,2.4,0.9,0.8,0.9,0.3,1.5,14.3,0,0,0.9
215,Matt Bonner,SAS,31,66,48,18,21.7,7.3,2.6,5.6,46.4,1.6,3.5,45.7,0.5,0.7,74.4,0.9,2.7,3.6,0.9,0.4,0.4,0.3,1.7,14.7,1,0,3.9
216,Evan Turner,PHI,22,78,40,38,23,7.2,2.9,6.8,42.5,0.2,0.6,31.8,1.3,1.6,80.8,0.5,3.4,3.9,2,1,0.6,0.2,1.8,16.4,2,0,-0.6
217,Spencer Hawes,PHI,23,81,41,40,21.2,7.2,3.3,7,46.5,0.1,0.5,24.3,0.6,1.1,53.4,1.6,4.1,5.7,1.5,1.2,0.4,0.9,2.5,18.8,7,0,-0.7
218,Ryan Gomes,LAC,28,76,29,47,27.6,7.2,2.7,6.6,41,0.9,2.8,34.1,0.8,1.1,71.8,0.8,2.5,3.3,1.6,0.7,0.8,0.2,2.1,15.7,1,0,-1.5
219,Mickael Pietrus,PHX,29,57,33,24,19.4,7.2,2.5,6.4,39.2,1.5,4.1,36,0.7,1,68.4,0.3,1.9,2.2,0.6,0.7,0.5,0.4,1.8,12.7,0,0,-0.4
220,Sebastian Telfair,MIN,26,37,11,26,19.2,7.2,2.6,6.5,40.2,0.8,2.1,35.9,1.2,1.6,73.3,0.5,1,1.5,3,1.7,0.7,0.1,1.7,14,0,0,-2.4
221,Earl Boykins,MIL,35,57,23,34,15.1,7.2,2.7,6.2,44.3,0.5,1.2,38,1.2,1.4,84.1,0.3,0.7,1,2.5,0.9,0.7,0.1,0.8,13.3,0,0,0.7
222,Keyon Dooling,MIL,31,80,35,45,22,7.1,2.6,6.5,39.7,1,2.9,34.6,1,1.2,83,0.2,1.3,1.5,3,1.1,0.7,0.1,1.5,14.5,2,0,0.9
223,Nazr Mohammed,OKC,33,75,40,35,17.1,7.1,3.1,6,52.2,0,0,0,0.9,1.5,59.8,1.9,3,4.9,0.3,0.9,0.4,0.7,2.5,16,3,0,0.2
224,James Johnson,TOR,24,38,15,23,21.6,7.1,2.8,6.2,45.6,0.2,0.9,23.5,1.2,1.9,66.2,1,2.8,3.7,2.3,1.7,0.9,1,2.5,19,0,0,-1.8
225,Taj Gibson,CHI,26,80,60,20,21.8,7.1,2.9,6.3,46.6,0,0.1,12.5,1.3,1.9,67.6,2,3.7,5.7,0.7,0.9,0.5,1.3,2.5,19.6,6,0,3.2
226,Shawne Williams,NYK,25,64,33,31,20.7,7.1,2.6,6,42.6,1.3,3.3,40.1,0.6,0.8,83.7,0.9,2.8,3.7,0.7,0.7,0.6,0.8,2.6,16.2,1,0,0
227,DeAndre Jordan,LAC,22,80,31,49,25.6,7.1,2.9,4.3,68.6,0,0,0,1.2,2.7,45.2,2.6,4.6,7.2,0.5,1.3,0.5,1.8,3.2,22.1,8,0,-1.3
228,Christian Eyenga,CLE,22,44,10,34,21.5,6.9,3,7,42.5,0.6,2.1,27.5,0.4,0.6,64.3,0.6,2.2,2.8,0.8,1.1,0.8,0.6,1.8,14.6,0,0,-4.6
229,Derrick Favors,UTA,19,78,25,53,19.7,6.8,2.8,5.3,51.7,0,0,0,1.3,2.2,59.5,2.2,3.1,5.3,0.5,1,0.4,0.9,3.2,16.7,4,0,-3
230,Derek Fisher,LAL,36,82,57,25,28,6.8,2.5,6.5,38.9,0.8,1.9,39.6,1,1.3,80.6,0.2,1.7,1.9,2.7,0.9,1.2,0.1,2.3,16.2,0,0,5.4
231,Nate Robinson,OKC,27,59,44,15,17.2,6.8,2.5,6.4,39.9,1.1,3.4,32.5,0.6,0.7,81.8,0.3,1.3,1.5,1.9,1.2,0.5,0.1,1.9,12,1,0,0.6
232,Matt Barnes,LAL,31,53,36,17,19.2,6.7,2.5,5.3,47,0.6,2,31.8,1.1,1.5,77.9,1.4,2.9,4.3,1.3,1.1,0.7,0.4,2.4,16.2,2,0,0.5
233,Eric Bledsoe,LAC,21,81,32,49,22.7,6.7,2.5,6,42.4,0.4,1.4,27.6,1.2,1.6,74.4,0.8,1.9,2.8,3.6,2.4,1.1,0.3,1.6,17.3,1,0,-2.7
234,Luc Mbah a Moute,MIL,24,79,34,45,26.5,6.7,2.5,5.4,46.3,0,0.1,0,1.7,2.4,70.7,2.1,3.2,5.3,0.9,1,0.9,0.4,2.3,17.2,8,0,-0.7
235,Anthony Tolliver,MIN,26,65,12,53,21,6.7,2.2,4.8,45,0.7,1.8,40.9,1.6,2,80.2,1.4,3.1,4.5,1.3,0.8,0.4,0.4,2.2,15.8,3,0,-1.2
236,Wayne Ellington,MIN,23,62,14,48,19.1,6.6,2.6,6.4,40.3,0.8,2,39.7,0.7,0.9,79.2,0.4,1.3,1.7,1.2,0.9,0.5,0,1.4,11.1,0,0,-3.3
237,Shaun Livingston,CHA,25,73,31,42,17.3,6.6,2.5,5.4,46.6,0,0.1,25,1.5,1.7,86.4,0.4,1.6,2,2.2,1.2,0.6,0.4,1.5,14.3,0,0,-1
238,Jermaine Taylor,SAC,24,34,8,26,14.2,6.6,2.8,5.8,48,0.4,1.3,31.1,0.6,0.8,75,0.8,1.1,1.8,0.9,1.4,0.4,0.1,1.1,10.5,0,0,-2.9
239,Eddie House,MIA,33,56,39,17,17.5,6.5,2.3,5.7,39.9,1.2,3.1,38.9,0.7,0.7,95,0.2,1.5,1.6,1.1,0.5,0.6,0.1,1.2,11.5,0,0,1.9
240,AJ Price,IND,24,50,22,28,15.9,6.5,2.3,6.4,35.6,0.8,3,27.5,1.1,1.6,66.7,0.3,1.1,1.4,2.2,1.1,0.6,0,1.2,12.3,0,0,0.6
241,Robin Lopez,PHX,23,67,33,34,14.8,6.4,2.7,5.3,50.1,0,0,0,1.1,1.5,74,1.2,2,3.2,0.1,0.7,0.3,0.7,2.1,12.6,2,0,-0.7
242,Mario Chalmers,MIA,25,70,52,18,22.6,6.4,2.2,5.5,39.9,1.2,3.3,35.9,0.8,0.9,87.1,0.2,1.9,2.1,2.5,1.3,1.1,0.1,2.3,14.9,0,0,3.8
243,Brad Miller,HOU,35,60,32,28,16.9,6.4,2.2,4.9,44.6,0.7,1.8,37.4,1.3,1.6,83,0.7,3,3.7,2.4,0.9,0.5,0.4,1.6,16,1,0,0.7
244,Maurice Evans,WAS,32,73,36,37,21.2,6.3,2.4,5.8,41.7,0.8,2.3,32.9,0.7,0.8,89.7,0.7,1.4,2.1,0.6,0.5,0.5,0.2,1.8,11.3,0,0,-3.6
245,Patrick Patterson,HOU,22,52,29,23,16.7,6.3,2.9,5.1,55.8,0,0,0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4,0,0.2
246,Dahntay Jones,IND,30,45,22,23,13.1,6.3,2.2,4.8,46.7,0.3,0.9,35.9,1.5,2,76.7,0.1,1.4,1.4,0.7,0.7,0.4,0.2,1.6,10.2,0,0,-0.8
247,Ronnie Brewer,CHI,26,81,61,20,22,6.2,2.5,5.3,48,0.1,0.3,22.2,1.1,1.6,65.4,0.7,2.6,3.2,1.7,0.7,1.3,0.3,1,16.7,0,0,3
248,Dante Cunningham,CHA,24,78,39,39,21,6.2,2.8,6.1,46.2,0,0.2,7.7,0.6,0.8,72.6,1.2,2.3,3.6,0.6,0.7,0.7,0.6,2.3,14.3,3,0,-1.8
249,Andres Nocioni,PHI,31,54,23,31,17.2,6.1,2.2,5.1,42.6,0.8,2.2,35.6,0.9,1.1,80.3,0.4,2.8,3.1,0.8,0.9,0.3,0.3,1.9,11.8,2,0,-2.6
250,Kendrick Perkins,OKC,26,29,21,8,25.6,6,2.3,4.5,51.5,0,0,0,1.4,2.5,55.6,2.1,5.9,8,0.9,1.9,0.3,0.9,3.1,18.6,1,0,3.3
251,Manny Harris,CLE,21,54,7,47,17.3,5.9,2,5.4,37.4,0.6,1.7,37,1.3,1.7,76.3,0.7,1.9,2.6,1.6,1.2,0.6,0.1,1.2,12.4,1,0,-4.4
252,Alonzo Gee,CLE,24,56,16,40,20,5.9,2.2,4.7,45.8,0.3,0.9,33.3,1.3,1.6,78.3,1.1,2.1,3.3,0.7,1,0.7,0.3,1.7,13,0,0,-4.9
253,James Jones,MIA,30,81,57,24,19.1,5.9,1.8,4.3,42.2,1.5,3.5,42.9,0.7,0.9,83.3,0.3,1.7,2,0.5,0.3,0.4,0.2,1.6,10.5,0,0,3
254,Donte Greene,SAC,23,69,21,48,16.3,5.8,2.3,5.6,40.4,0.7,2.2,29.2,0.6,0.9,66.2,0.7,1.4,2.1,0.7,0.9,0.5,0.3,1.3,11,1,0,-1.6
255,Ike Diogu,LAC,27,36,16,20,13,5.8,2.3,4.1,56.1,0,0,0,1.1,1.7,66.1,1.1,2.1,3.2,0.1,0.6,0.1,0.1,2,9.6,1,0,-1.9
256,DJ White,CHA,24,47,23,24,14.6,5.7,2.4,4.7,50.7,0,0,0,1,1.4,71.9,0.9,2.4,3.4,0.4,0.3,0.3,0.4,1.6,12.1,0,0,-0.7
257,Al-Farouq Aminu,LAC,20,81,31,50,17.9,5.6,2,5,39.4,0.6,1.8,31.5,1.1,1.5,77.3,0.9,2.4,3.3,0.7,1.3,0.7,0.3,1.5,12.5,0,0,-2.3
258,Jordan Hill,HOU,23,72,38,34,15.6,5.6,2.4,4.9,49.1,0,0,0,0.8,1.2,70.6,1.8,2.5,4.3,0.4,0.9,0.2,0.7,2.2,13.2,2,0,-2.1
259,Yi Jianlian,WAS,23,63,17,46,17.6,5.6,2.3,5.5,41.8,0,0.2,23.1,1,1.4,68.1,1.3,2.7,3.9,0.4,0.8,0.4,0.5,1.8,13,3,0,-3.5
260,Delonte West,BOS,27,24,13,11,18.9,5.6,2.3,5,45.8,0.5,1.4,36.4,0.5,0.6,86.7,0.3,1.3,1.5,2.7,1.3,0.8,0.4,1.2,14,0,0,-3.5
261,Kyle Weaver,UTA,25,5,1,4,13.9,5.6,1.8,5,36,0.6,1.4,42.9,1.4,1.6,87.5,0.4,1.6,2,1.4,1.4,0.4,0.4,0.6,11.1,0,0,0
262,Mike Miller,MIA,31,41,27,14,20.4,5.6,2,4.9,40.1,1,2.9,36.4,0.6,0.8,67.6,0.9,3.6,4.5,1.2,1,0.5,0,2.1,13.4,3,0,-0.8
