,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,34.0,82,69,13,39.1,29.6,11.2,23.1,48.6,1.4,3.6,37.4,5.9,7.0,83.3,1.4,4.5,5.9,4.3,2.0,1.7,0.5,1.9,47.8,9,1,10.0
1,33.0,82,64,18,38.0,27.4,10.5,19.2,55.0,0.0,0.2,0.0,6.4,8.4,75.5,2.4,7.5,9.9,4.5,2.8,1.4,0.6,2.5,49.0,43,1,9.4
2,30.0,79,52,27,43.9,26.8,9.1,19.2,47.7,2.6,5.6,47.0,5.9,6.8,86.7,0.8,3.2,4.0,2.0,2.2,0.9,0.3,2.4,36.1,0,0,2.2
3,25.0,51,38,13,39.3,26.2,10.8,19.4,55.7,0.0,0.1,0.0,4.5,9.4,48.4,3.8,8.7,12.5,3.1,2.9,0.9,2.9,3.3,54.4,44,0,5.3
4,32.0,81,34,47,39.8,25.9,8.9,19.5,45.4,2.5,5.9,42.8,5.6,6.6,86.1,0.7,3.2,3.9,4.2,2.9,1.5,0.3,2.6,39.2,4,1,-1.3
5,26.0,80,29,51,43.2,24.2,8.1,18.1,44.9,1.8,5.2,35.4,6.2,7.3,84.3,0.7,3.9,4.6,6.3,4.0,1.7,0.6,1.9,41.9,15,1,-2.7
6,22.0,76,20,56,41.1,23.5,8.2,19.8,41.6,2.0,6.0,34.1,5.0,7.2,70.2,1.5,2.6,4.1,7.5,4.4,2.1,0.3,2.9,42.3,19,0,-5.8
7,34.0,78,54,24,37.5,23.2,9.3,18.3,51.0,0.1,0.2,31.3,4.5,5.7,78.7,2.2,7.0,9.2,3.0,3.6,1.5,2.2,2.9,46.3,28,1,4.9
8,34.0,78,54,24,38.4,22.4,8.4,17.2,48.8,0.0,0.1,22.2,5.6,7.5,75.4,2.2,8.4,10.7,2.0,3.4,0.9,2.4,3.0,44.8,47,0,4.0
9,27.0,55,13,42,37.6,21.9,8.1,18.4,43.9,1.7,4.7,36.7,4.0,5.1,77.3,1.9,5.1,7.0,2.4,2.1,0.8,0.7,3.1,36.4,8,0,-3.7
10,29.0,82,26,56,40.2,21.8,7.9,17.7,44.3,0.9,2.7,33.6,5.2,6.5,79.7,2.2,3.9,6.1,4.0,2.7,1.9,0.6,2.6,39.7,9,0,-2.3
11,28.0,82,57,25,40.6,21.8,8.6,18.1,47.6,1.5,4.6,31.3,3.1,4.3,71.5,1.3,3.3,4.6,7.1,2.6,2.4,0.2,2.5,43.0,19,2,7.6
12,31.0,81,38,43,38.0,21.6,6.8,15.4,44.4,2.8,6.6,42.7,5.2,5.9,88.0,0.7,2.9,3.5,3.4,2.0,0.9,0.3,2.0,32.6,1,0,1.2
13,24.0,80,52,28,40.5,21.4,7.8,15.7,49.6,0.1,0.4,30.3,5.6,7.9,71.1,1.5,7.5,9.0,7.3,3.2,1.8,0.6,2.2,47.1,36,13,5.2
14,24.0,80,33,47,40.2,21.1,8.4,18.0,46.5,0.8,2.3,35.0,3.6,4.6,79.1,1.6,4.7,6.3,3.1,3.4,1.3,0.9,2.7,36.3,8,0,-1.8
15,25.0,78,31,47,41.8,21.0,8.1,16.0,50.5,0.2,0.7,27.8,4.6,6.7,68.7,3.4,6.9,10.3,2.7,3.1,1.1,1.4,3.3,41.7,45,0,-0.8
16,22.0,81,22,59,40.2,20.7,6.6,16.1,40.7,1.3,4.2,29.8,6.3,8.2,76.6,1.9,2.2,4.2,3.1,3.9,1.1,0.8,2.6,32.3,1,0,-5.4
17,27.0,81,40,41,39.9,20.6,7.3,16.5,44.2,0.3,1.1,25.8,5.7,7.0,82.0,2.3,6.4,8.7,4.1,3.6,1.6,1.1,2.8,41.7,32,0,-1.9
18,25.0,59,38,21,38.8,20.5,7.1,15.9,44.7,1.4,4.5,31.8,4.8,5.8,82.0,1.4,3.1,4.5,5.6,2.5,1.6,0.6,2.1,38.4,2,0,3.4
19,30.0,81,60,21,40.0,20.3,7.1,17.1,41.5,2.5,7.3,34.4,3.6,4.5,79.9,0.6,2.8,3.4,8.6,2.8,1.9,0.1,1.9,40.3,25,0,6.6
20,31.0,82,69,13,38.9,20.2,7.9,16.7,47.4,1.9,5.2,36.8,2.5,3.5,70.1,2.0,4.5,6.5,5.7,2.6,1.9,0.5,2.5,41.2,14,0,9.8
21,23.0,81,30,51,42.1,20.2,7.0,17.4,40.1,2.2,6.1,35.5,4.1,5.0,82.3,1.1,3.0,4.1,8.8,3.6,1.5,0.2,2.0,39.7,33,2,-2.6
22,31.0,70,39,31,39.0,20.1,6.3,12.7,49.6,1.3,2.9,44.1,6.3,7.4,85.2,0.8,2.8,3.6,9.3,3.1,1.5,0.2,2.0,40.3,30,2,2.1
23,24.0,72,40,32,40.2,20.1,8.4,16.2,51.8,0.8,2.1,39.7,2.5,4.3,56.5,3.3,7.0,10.3,4.6,3.2,1.7,1.9,3.4,46.9,41,2,2.2
24,28.0,72,50,22,40.2,20.1,6.8,15.9,42.9,1.8,5.4,33.5,4.6,5.5,84.7,1.3,2.1,3.3,4.2,2.4,0.9,0.3,2.3,31.5,2,0,4.8
25,27.0,66,49,17,36.3,19.8,7.2,13.4,53.4,0.0,0.1,11.1,5.5,8.6,64.2,2.9,7.1,9.9,1.6,3.4,0.8,2.9,3.5,41.9,32,0,7.0
26,27.0,78,40,38,38.0,19.5,7.4,16.8,43.8,1.3,3.5,37.3,3.4,3.8,90.2,0.6,3.2,3.9,6.3,2.3,1.8,0.4,2.1,37.7,8,0,1.6
27,34.0,53,41,12,39.0,19.2,6.3,13.1,48.4,1.1,3.9,28.3,5.4,7.8,69.4,4.0,9.5,13.5,4.7,2.8,1.3,0.5,2.8,44.9,37,1,5.9
28,24.0,82,44,38,41.8,19.1,7.8,16.0,48.6,0.0,0.0,0.0,3.6,4.7,75.6,2.5,5.5,8.0,3.8,3.0,1.1,0.3,3.1,35.7,24,0,1.0
29,29.0,47,16,31,28.2,19.0,7.0,13.3,52.5,0.0,0.1,16.7,5.0,7.0,71.7,2.9,5.0,7.9,0.6,2.6,0.8,0.7,2.7,31.2,16,0,-1.9
30,27.0,81,56,25,35.1,18.7,6.5,12.7,51.0,0.1,0.4,36.4,5.6,7.5,74.2,3.4,6.6,10.0,1.9,3.5,1.5,1.0,3.4,37.7,44,0,5.7
31,20.0,80,13,67,36.0,18.7,6.9,15.2,45.3,0.1,0.3,25.9,4.8,6.5,74.6,2.7,4.2,6.9,2.2,2.8,1.0,1.0,2.4,33.4,16,1,-7.5
32,21.0,80,28,52,39.7,18.7,7.3,16.2,45.4,0.2,0.6,26.1,3.8,4.7,81.4,3.3,5.2,8.5,1.6,2.4,0.9,1.1,2.9,34.8,31,0,-2.7
33,22.0,74,19,55,35.7,18.3,7.2,15.6,46.3,0.1,0.5,17.1,3.7,5.2,70.8,2.1,5.2,7.3,1.4,2.7,0.9,1.7,3.4,34.1,19,0,-5.0
34,27.0,82,56,26,39.3,18.1,6.7,13.8,48.6,0.4,1.1,35.2,4.4,5.4,81.6,2.6,6.2,8.8,2.7,2.7,1.2,0.8,3.1,36.2,31,0,7.1
35,30.0,57,18,39,37.9,18.1,6.4,14.7,43.5,0.6,2.1,26.9,4.8,6.4,74.5,2.8,7.3,10.1,3.4,3.2,0.9,1.3,2.8,38.6,28,0,-3.6
36,35.0,62,46,16,37.7,18.0,6.4,14.5,44.2,1.9,5.4,35.5,3.2,4.3,75.0,1.9,4.1,6.0,5.7,2.5,2.0,0.6,2.2,38.8,10,3,5.9
37,31.0,6,3,3,25.0,17.7,6.0,12.0,50.0,0.0,0.0,0.0,5.7,8.7,65.4,3.2,5.3,8.5,1.3,1.3,1.0,1.0,1.2,34.5,2,0,3.5
38,20.0,82,15,67,37.4,17.5,7.0,16.5,42.6,0.6,1.9,32.7,2.8,4.5,63.1,3.5,5.5,9.0,3.2,2.8,1.3,0.6,3.1,36.1,33,2,-6.8
39,26.0,82,49,33,38.8,17.5,5.9,13.9,42.7,1.6,4.5,36.1,4.1,5.3,76.8,1.1,3.3,4.4,7.1,2.4,2.0,0.2,2.5,37.6,13,0,4.2
40,30.0,78,53,25,40.2,17.4,6.4,14.9,43.2,2.8,7.7,36.6,1.7,2.2,75.3,1.5,3.8,5.3,5.9,2.4,2.7,0.3,1.8,39.2,14,0,7.5
41,32.0,74,41,33,36.1,17.3,6.2,12.3,50.7,0.0,0.0,0.0,4.8,6.8,71.4,3.7,5.8,9.5,1.2,2.9,0.7,1.4,3.4,33.8,32,0,-0.8
42,30.0,82,44,38,37.8,17.2,6.3,13.5,46.6,0.2,0.9,16.9,4.5,6.1,73.8,1.2,2.9,4.1,8.9,3.3,1.7,0.2,1.9,37.8,31,0,1.0
43,25.0,80,54,26,38.6,17.2,5.9,13.5,43.8,1.9,4.9,39.1,3.5,4.2,81.9,1.1,3.0,4.1,3.4,2.1,2.4,0.6,2.7,33.9,1,0,3.3
44,30.0,52,25,27,29.9,17.1,6.8,14.1,48.6,0.0,0.2,25.0,3.3,4.2,79.7,2.0,4.9,6.9,1.3,2.4,0.4,1.1,3.1,29.6,12,0,1.9
45,21.0,77,40,37,40.0,17.0,7.1,14.3,49.9,0.1,0.3,28.6,2.7,3.5,75.4,2.5,5.6,8.0,3.1,2.3,1.4,2.1,2.5,39.4,19,0,1.5
46,26.0,74,13,61,41.7,16.8,6.2,13.2,46.8,1.4,3.9,36.0,3.0,3.9,78.1,0.9,2.7,3.6,7.3,2.9,2.2,0.2,2.8,36.2,15,0,-5.5
47,34.0,61,43,18,37.1,16.8,5.8,11.9,49.2,0.9,2.6,35.4,4.1,5.2,80.1,1.4,5.0,6.5,4.4,2.5,1.0,0.3,2.4,32.5,6,0,8.1
48,36.0,82,21,61,37.1,16.6,5.8,14.0,41.4,2.3,6.4,36.4,2.6,3.2,81.7,1.2,2.4,3.6,2.0,1.8,0.7,0.1,2.1,24.6,1,0,-6.0
49,23.0,82,26,56,37.9,16.4,6.2,14.5,42.6,1.9,5.1,37.7,2.1,2.8,77.1,1.3,2.6,3.9,3.0,1.5,1.9,0.4,1.9,31.2,0,0,-3.2
50,27.0,73,28,45,37.4,16.4,5.7,13.5,42.7,2.4,6.0,40.0,2.5,3.3,76.5,1.4,3.6,5.0,2.7,2.4,1.3,0.8,3.6,30.7,2,0,-0.7
51,30.0,73,48,25,44.4,16.2,5.9,11.3,52.5,0.0,0.0,33.3,4.4,5.9,74.5,2.5,8.8,11.4,5.7,2.3,1.0,0.5,2.7,40.6,44,4,1.6
52,24.0,75,14,61,37.9,16.2,6.6,13.7,48.6,0.0,0.1,9.1,2.9,4.1,70.4,2.3,5.8,8.1,2.1,2.3,0.4,0.9,3.4,30.6,23,0,-7.2
53,26.0,76,44,32,34.9,16.1,6.0,12.9,46.4,1.3,3.4,38.5,2.8,3.4,81.2,1.2,2.8,4.0,2.6,2.8,0.6,0.3,2.4,24.5,2,0,2.6
54,26.0,77,26,51,37.9,15.9,5.8,13.4,43.1,1.1,3.2,34.8,3.3,4.0,81.3,1.7,3.6,5.3,4.1,2.7,1.1,0.4,2.4,30.4,7,2,-5.7
55,27.0,61,20,41,28.9,15.9,5.5,12.8,43.0,1.3,3.8,35.1,3.5,4.1,84.5,0.8,2.2,3.0,5.0,2.8,1.3,0.3,2.9,28.9,7,0,-1.1
56,20.0,67,32,35,35.6,15.8,5.3,13.0,40.8,1.5,4.3,35.4,3.7,5.0,72.7,0.8,1.9,2.7,7.8,3.1,1.0,0.3,2.2,31.5,15,0,-2.3
57,27.0,76,14,62,35.9,15.4,5.7,12.5,45.6,1.3,3.7,36.3,2.7,3.5,78.7,1.5,3.7,5.2,3.8,2.3,2.2,0.5,3.4,33.1,4,0,-4.6
58,25.0,79,54,25,38.5,15.3,5.5,13.6,40.2,2.2,5.9,37.8,2.1,2.5,82.5,0.6,2.3,2.9,8.5,2.7,0.9,0.1,1.3,32.0,18,0,3.2
59,22.0,62,37,25,31.7,15.1,6.1,11.0,55.8,0.1,0.5,27.3,2.7,4.3,63.8,2.0,4.8,6.8,1.2,1.8,0.8,1.0,2.9,28.4,10,0,5.3
60,30.0,81,48,33,39.4,15.1,5.5,12.9,42.6,1.5,4.3,34.6,2.7,3.8,69.6,1.1,2.9,4.0,3.2,2.1,1.2,0.8,2.9,28.7,1,0,3.5
61,24.0,83,23,60,34.6,15.0,5.7,12.9,44.4,1.2,3.4,36.1,2.4,3.0,80.8,1.1,3.4,4.5,2.7,2.0,0.8,0.3,1.6,25.8,1,0,-3.8
62,24.0,72,13,59,34.8,15.0,5.2,11.4,45.6,0.0,0.1,25.0,4.6,6.1,75.2,1.7,2.8,4.6,1.8,1.9,1.0,0.2,2.7,24.7,3,0,-5.3
63,29.0,39,11,28,36.5,14.9,5.0,11.9,42.2,1.1,3.2,33.3,3.8,5.0,75.5,1.2,3.6,4.9,3.2,2.3,0.6,0.6,2.5,26.9,2,0,-4.5
64,28.0,77,52,25,33.6,14.9,5.7,12.2,46.9,0.0,0.1,25.0,3.4,4.8,71.1,2.7,5.3,8.0,1.6,1.7,0.6,1.5,3.1,31.6,20,0,2.2
65,26.0,52,13,39,35.6,14.9,4.8,11.6,41.6,1.3,3.5,38.5,3.9,4.5,86.3,1.4,2.8,4.2,2.6,1.9,1.2,0.4,2.2,26.4,0,0,-3.2
66,29.0,82,36,46,35.7,14.9,6.6,13.2,50.0,0.0,0.1,16.7,1.6,2.3,70.9,2.7,7.3,10.0,1.3,1.7,1.0,0.3,2.8,31.2,43,0,-5.1
67,23.0,63,24,39,30.9,14.8,6.0,12.3,48.2,0.0,0.2,14.3,2.9,4.2,69.3,2.1,4.2,6.3,1.5,2.1,1.0,2.1,3.2,31.9,8,0,-0.6
68,33.0,68,43,25,31.6,14.8,5.6,12.3,46.0,1.9,4.4,42.6,1.7,2.1,80.3,0.6,2.5,3.1,1.7,1.4,0.9,0.2,2.1,23.0,0,0,0.8
69,26.0,81,56,25,34.3,14.8,5.4,12.7,42.3,1.8,4.7,38.5,2.2,2.7,80.3,0.5,2.4,3.0,2.2,2.1,0.5,0.2,2.6,21.8,0,0,1.3
70,34.0,79,53,26,38.1,14.7,4.9,11.1,44.0,2.1,4.9,43.2,2.8,3.3,86.4,0.5,1.9,2.4,4.0,1.6,0.7,0.0,1.2,24.2,0,0,4.1
71,27.0,50,29,21,29.3,14.6,5.6,12.3,45.7,0.5,2.0,25.5,2.8,3.7,74.7,2.0,4.6,6.6,1.3,1.7,0.7,0.5,2.2,26.1,12,0,2.1
72,34.0,82,64,18,32.9,14.5,5.0,10.4,48.3,0.9,2.4,36.9,3.6,4.0,89.9,0.7,2.2,2.9,4.4,1.6,1.5,0.3,2.1,28.5,1,0,9.5
73,27.0,81,29,52,39.8,14.5,4.9,11.7,41.7,1.8,4.7,38.4,2.9,3.8,77.5,1.0,4.3,5.3,3.9,2.5,2.5,0.6,2.9,33.4,7,0,-1.5
74,27.0,81,14,67,29.2,14.5,4.9,12.3,39.8,1.6,4.3,36.2,3.2,4.1,77.3,1.3,2.7,4.1,1.4,1.6,1.3,0.6,2.5,25.8,1,0,-3.6
75,33.0,79,27,52,35.7,14.5,5.5,10.0,55.3,1.1,2.6,41.1,2.3,2.7,86.4,0.9,3.1,4.0,4.1,2.4,1.6,0.4,1.9,29.2,3,2,-3.4
76,27.0,72,12,60,32.7,14.5,5.6,14.0,39.8,1.8,4.8,37.3,1.5,1.8,82.0,0.8,2.7,3.4,3.6,2.2,1.5,0.2,2.1,26.8,1,0,-6.3
77,35.0,82,64,18,36.5,14.4,5.1,9.3,54.8,0.9,2.2,42.2,3.4,4.0,84.6,0.5,2.2,2.8,10.5,3.0,2.0,0.2,2.2,37.1,41,0,8.0
78,28.0,54,12,42,34.0,14.3,5.0,12.8,39.2,0.6,2.1,27.7,3.6,4.5,80.7,0.5,2.2,2.7,8.4,4.0,1.7,0.1,2.5,31.6,13,0,-5.0
79,26.0,82,54,28,38.0,14.2,5.1,12.7,40.4,2.0,5.7,35.5,1.9,2.5,77.8,0.7,2.1,2.8,1.9,1.2,1.6,0.3,2.4,24.9,0,0,3.0
80,30.0,82,57,25,34.8,13.9,4.5,9.7,46.4,1.7,4.3,40.3,3.1,3.6,87.5,1.1,2.8,3.9,3.0,1.6,1.9,0.1,1.7,27.8,1,0,6.6
81,29.0,65,31,34,29.1,13.8,5.1,11.5,44.3,1.7,4.8,35.0,1.9,2.3,83.2,0.4,2.4,2.8,2.8,1.5,0.8,0.1,1.6,22.6,0,0,1.5
82,31.0,77,55,22,27.8,13.8,4.8,11.1,43.1,1.9,5.3,36.9,2.2,2.9,76.9,0.5,2.2,2.7,2.8,2.1,1.2,0.1,2.5,23.1,0,0,2.7
83,28.0,75,32,43,29.3,13.7,5.5,12.3,44.5,1.3,3.3,38.2,1.5,1.8,84.6,0.2,1.4,1.6,2.5,1.6,0.7,0.1,2.2,20.4,0,0,-2.0
84,31.0,77,37,40,28.7,13.5,5.5,10.3,53.6,0.1,0.5,19.4,2.4,3.3,72.1,1.8,4.3,6.1,2.2,2.1,1.1,1.0,3.3,28.1,12,0,1.5
85,26.0,80,39,41,30.1,13.5,5.1,11.3,45.3,2.1,5.2,41.3,1.1,1.4,79.8,0.9,2.8,3.7,1.5,1.0,1.1,0.3,1.2,23.2,2,0,1.1
86,27.0,80,35,45,31.8,13.5,4.7,11.8,39.6,1.0,2.8,35.6,3.2,3.6,87.6,0.7,2.2,3.0,2.1,1.9,1.6,0.6,2.2,24.6,0,0,-4.5
87,32.0,69,43,26,26.3,13.4,4.8,9.5,49.8,0.7,1.9,37.1,3.2,4.2,77.7,1.7,6.3,7.9,2.1,2.2,0.9,1.2,2.5,30.3,15,0,5.2
88,21.0,82,33,49,31.9,13.4,4.8,11.1,43.0,1.4,3.6,39.3,2.5,3.0,82.3,1.2,2.8,4.0,2.6,1.8,0.9,0.1,2.4,23.3,0,0,-0.7
89,29.0,41,12,29,35.7,13.4,5.4,13.2,40.9,0.0,0.1,0.0,2.6,4.5,59.0,5.9,7.6,13.5,1.2,2.0,0.6,0.9,3.6,33.9,24,0,-5.9
90,27.0,80,41,39,41.0,13.4,5.1,11.2,45.3,1.1,2.8,39.1,2.2,2.6,84.2,1.5,4.7,6.2,2.5,1.5,1.1,0.5,2.7,27.8,8,0,2.7
91,31.0,80,54,26,38.2,13.3,4.8,9.0,52.6,0.0,0.0,0.0,3.8,5.4,70.5,3.4,8.3,11.6,1.4,2.3,0.6,3.3,2.9,38.7,43,2,5.4
92,26.0,81,35,46,31.5,13.2,5.0,10.9,46.2,0.8,2.2,36.1,2.4,3.6,66.3,1.7,3.4,5.1,2.7,2.7,1.1,0.8,3.1,26.2,4,0,-1.8
93,28.0,57,50,7,29.3,13.2,5.0,10.6,47.1,0.9,2.6,33.1,2.4,3.1,77.0,1.6,2.9,4.6,4.5,1.6,1.1,0.5,1.7,28.5,5,0,8.3
94,25.0,73,20,53,32.0,13.2,5.6,12.4,44.9,0.0,0.1,0.0,2.0,3.1,65.4,3.0,5.3,8.4,0.7,1.8,0.5,3.4,2.9,34.3,31,3,-3.3
95,34.0,79,51,28,34.6,13.1,5.3,10.0,53.2,0.0,0.0,0.0,2.5,3.8,65.4,2.9,5.0,7.9,1.7,1.8,0.7,0.2,3.4,26.1,21,0,3.6
96,29.0,74,40,34,36.0,12.9,4.8,8.0,60.0,0.0,0.0,0.0,3.3,5.1,63.3,3.5,6.4,9.9,1.2,2.0,0.9,0.4,3.2,28.5,34,0,3.3
97,31.0,72,18,54,29.9,12.9,4.7,12.6,37.5,1.6,5.2,30.9,1.9,2.5,74.4,0.4,1.8,2.2,2.1,1.7,1.2,0.3,2.2,21.5,0,0,-4.4
98,28.0,76,52,24,35.6,12.8,4.9,9.7,51.2,0.4,1.4,32.4,2.5,3.6,69.3,2.2,3.0,5.2,2.3,1.8,0.9,0.5,2.9,24.7,4,0,2.1
99,29.0,81,53,28,36.0,12.6,5.2,10.5,49.4,0.1,0.6,23.4,2.2,3.2,68.3,3.0,6.0,9.0,3.7,2.4,1.3,2.2,3.2,37.1,32,1,3.4
100,31.0,67,35,32,38.2,12.6,5.3,10.4,51.5,0.0,0.1,16.7,1.9,2.7,71.5,3.1,5.9,9.0,2.4,1.5,1.5,1.0,2.3,33.0,21,0,1.3
101,27.0,69,36,33,35.5,12.6,4.8,11.1,42.8,1.2,3.1,39.4,1.8,2.5,71.8,0.9,2.6,3.6,3.4,2.0,1.6,0.3,2.3,25.7,1,0,1.6
102,30.0,24,6,18,30.2,12.5,4.6,10.5,43.5,1.8,4.4,41.0,1.5,1.8,86.0,0.2,1.8,2.0,3.4,1.6,1.1,0.3,1.3,22.3,0,0,-4.0
103,32.0,82,34,48,36.2,12.5,5.4,11.8,45.7,0.0,0.1,0.0,1.7,3.1,56.2,3.3,6.1,9.4,2.2,2.0,0.6,1.0,3.5,29.6,33,0,-2.3
104,28.0,66,38,28,33.8,12.5,4.5,11.3,39.8,2.2,5.7,39.4,1.2,1.5,79.2,0.6,2.5,3.1,2.1,1.2,1.1,0.3,2.0,22.4,0,0,1.7
105,24.0,73,53,20,29.9,12.3,4.3,9.4,45.9,2.5,6.1,41.4,1.2,1.4,81.9,0.5,2.5,3.0,2.2,1.5,0.7,0.2,2.2,20.5,0,0,4.5
106,30.0,72,16,56,32.1,12.3,5.1,10.8,46.7,0.6,1.9,31.4,1.6,1.8,86.8,0.5,2.4,2.9,3.2,1.3,0.8,0.1,1.7,22.1,0,0,-4.6
107,26.0,82,22,60,36.8,12.2,4.9,9.9,49.1,0.0,0.1,16.7,2.5,3.4,73.8,2.7,5.6,8.3,1.7,1.7,0.9,1.0,2.2,28.9,22,0,-6.0
108,29.0,63,39,24,35.2,12.0,4.6,11.5,39.7,2.3,6.4,35.3,0.6,1.5,40.4,1.0,3.8,4.8,2.9,1.4,1.9,0.5,2.4,28.0,2,0,2.6
109,24.0,69,34,35,32.3,11.9,4.1,10.8,38.5,1.3,4.0,32.5,2.3,3.3,70.2,1.0,3.3,4.3,2.9,1.7,1.1,0.2,2.6,23.7,2,0,0.8
110,33.0,78,54,24,35.6,11.7,3.7,7.5,49.7,1.5,3.7,42.0,2.7,3.0,89.6,0.8,2.2,3.0,4.0,1.7,1.2,0.2,2.4,23.5,2,0,4.4
111,23.0,79,32,47,25.9,11.6,4.7,9.4,49.8,0.0,0.0,0.0,2.2,3.2,68.9,1.8,2.4,4.1,1.6,2.0,0.8,0.6,3.1,21.0,5,0,-2.1
112,33.0,70,26,44,27.6,11.3,3.8,8.4,44.7,1.6,4.0,39.6,2.2,2.4,90.6,0.5,2.0,2.6,4.9,2.3,1.0,0.0,1.4,22.4,2,0,-1.6
113,34.0,75,51,24,26.9,11.2,4.7,9.7,48.1,0.0,0.2,14.3,1.9,2.7,69.3,1.9,5.5,7.5,0.9,1.6,0.6,0.4,2.7,23.0,21,0,0.4
114,37.0,60,31,29,21.6,11.0,4.0,8.3,48.1,0.7,1.6,44.2,2.3,2.6,89.7,0.6,1.4,2.0,1.3,1.1,0.5,0.2,1.6,16.1,0,0,-0.3
115,36.0,81,57,24,25.4,11.0,3.6,8.2,43.9,1.5,3.8,39.5,2.3,2.8,81.7,0.9,2.8,3.7,1.3,1.0,0.9,0.6,1.6,20.7,0,0,4.8
116,28.0,66,26,40,31.1,11.0,4.5,9.7,46.7,0.4,1.1,34.7,1.5,2.2,69.7,2.0,3.9,5.9,2.8,2.0,0.9,0.4,2.8,24.3,9,0,-1.5
117,24.0,55,31,24,36.8,10.9,3.9,9.6,40.3,1.1,3.0,37.0,2.0,3.0,67.9,1.2,3.4,4.5,9.0,2.6,2.3,0.4,2.0,35.1,15,2,1.5
118,26.0,82,36,46,22.9,10.9,3.6,8.8,40.7,1.1,2.9,38.9,2.7,3.0,87.2,0.3,1.1,1.4,4.1,1.5,0.7,0.0,1.9,19.4,0,0,-1.4
119,27.0,37,11,26,20.5,10.9,4.4,9.9,44.7,0.3,1.0,31.6,1.7,2.6,66.0,1.1,2.7,3.8,1.0,1.3,0.3,0.3,1.8,17.4,1,0,-1.7
120,29.0,79,52,27,26.3,10.8,3.9,8.9,44.4,2.2,5.3,42.2,0.7,0.9,82.9,0.9,3.9,4.8,1.3,1.1,0.4,0.3,2.0,19.7,3,0,6.0
121,31.0,36,27,9,36.4,10.8,3.9,9.6,40.6,1.9,5.6,33.8,1.1,1.6,67.8,1.3,3.3,4.5,3.2,1.4,1.5,0.4,2.0,25.3,1,0,3.4
122,33.0,80,55,25,37.1,10.8,4.2,8.7,48.8,0.1,0.2,26.3,2.3,2.8,80.8,3.1,6.7,9.8,2.8,2.1,1.4,0.3,3.5,29.5,29,0,1.3
123,26.0,81,63,18,32.5,10.8,3.7,7.7,47.9,1.3,3.3,40.9,2.1,3.0,70.1,1.0,3.1,4.1,1.5,1.2,1.6,0.3,2.7,22.6,3,0,8.4
124,22.0,82,49,33,24.2,10.8,4.4,8.2,53.6,0.0,0.1,0.0,2.0,2.8,69.9,1.9,3.3,5.2,1.1,1.6,0.6,0.4,2.2,20.1,6,0,0.9
125,30.0,82,42,40,33.2,10.6,4.2,9.7,42.9,1.4,3.5,40.1,0.9,1.1,85.1,1.0,3.1,4.1,1.8,1.1,0.7,0.4,2.7,20.4,0,0,1.8
126,23.0,28,8,20,27.8,10.6,3.6,9.1,39.8,1.0,3.3,30.4,2.3,2.9,81.3,0.8,2.5,3.2,2.4,2.4,1.0,0.2,2.5,19.2,0,0,-2.5
127,33.0,80,44,36,28.5,10.6,4.0,9.5,42.6,0.8,2.5,32.5,1.7,2.4,71.6,0.7,1.4,2.2,2.2,1.5,0.7,0.2,1.7,17.4,0,0,-2.7
128,25.0,79,42,37,31.4,10.6,4.7,9.2,50.5,0.1,0.4,13.3,1.2,1.7,69.3,0.9,2.5,3.4,1.4,1.2,1.0,0.2,2.5,19.2,1,0,0.7
129,32.0,76,19,57,33.5,10.5,4.3,9.0,47.7,0.1,0.3,23.1,1.8,2.7,69.0,0.4,1.5,1.9,6.8,1.9,1.3,0.2,1.9,25.4,11,0,-5.0
130,25.0,24,9,15,26.2,10.5,3.8,8.6,44.0,0.0,0.0,0.0,2.9,3.8,77.8,2.0,3.9,5.9,1.2,1.8,0.8,1.0,3.0,23.0,4,0,-4.0
131,28.0,82,39,43,29.6,10.5,3.8,7.8,48.1,0.0,0.2,7.1,2.9,4.4,66.6,2.3,5.0,7.3,0.8,1.7,0.5,1.0,2.8,23.3,20,0,1.2
132,28.0,80,39,41,33.4,10.4,4.6,8.6,53.8,0.0,0.0,0.0,1.2,2.7,42.8,3.8,5.9,9.7,0.7,1.4,0.8,1.0,2.7,26.9,27,0,0.2
133,30.0,64,28,36,24.1,10.2,3.7,9.0,41.1,1.5,4.0,38.7,1.3,1.6,82.2,0.6,2.2,2.8,1.7,0.9,1.0,0.1,1.8,18.4,0,0,-1.2
134,35.0,75,23,52,30.6,10.0,4.0,9.0,44.4,0.8,2.3,34.1,1.3,1.7,74.2,0.4,1.4,1.8,4.3,1.8,1.2,0.2,1.9,21.1,3,0,-3.9
135,25.0,82,44,38,23.0,10.0,3.5,8.3,42.5,1.3,3.7,35.3,1.6,2.0,83.9,1.0,2.1,3.1,1.0,1.0,0.9,0.2,1.7,17.3,1,0,1.2
136,24.0,76,35,41,28.2,9.9,3.6,8.2,44.2,0.8,2.0,36.8,2.0,2.6,75.6,0.5,1.7,2.2,4.2,2.0,1.3,0.1,2.8,20.9,1,0,1.3
137,32.0,82,31,51,38.3,9.9,3.5,8.3,42.6,0.8,2.2,37.1,2.0,2.6,78.9,1.1,3.7,4.8,11.4,3.3,1.2,0.1,1.9,33.4,34,4,-0.8
